productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity
623532,N's Klinklang,Ns Klinklang,https://tcgplayer-cdn.tcgplayer.com/product/623532_200w.jpg,3,24073,https://cpt.tcgcsv.com/Gq_6,2025-03-17T18:09:21.743,0,,1.0,1.0,1.11,,,Reverse Holofoil,,105/159,Uncommon
623532,N's Klinklang,Ns Klinklang,https://tcgplayer-cdn.tcgplayer.com/product/623532_200w.jpg,3,24073,https://cpt.tcgcsv.com/Gq_6,2025-03-17T18:09:21.743,0,,0.5,0.5,0.55,0.5,,Normal,,105/159,Uncommon
623533,Galarian Stunfisk,Galarian Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/623533_200w.jpg,3,24073,https://cpt.tcgcsv.com/Hq_6,2025-03-17T18:09:22.027,0,,0.1,0.18,0.25,0.1,,Normal,,106/159,Common
623533,Galarian Stunfisk,Galarian Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/623533_200w.jpg,3,24073,https://cpt.tcgcsv.com/Hq_6,2025-03-17T18:09:22.027,0,,0.5,0.5,0.55,,,Reverse Holofoil,,106/159,Common
623534,Magearna,Magearna,https://tcgplayer-cdn.tcgplayer.com/product/623534_200w.jpg,3,24073,https://cpt.tcgcsv.com/Jq_6,2025-03-17T18:09:22.377,0,,1.0,1.0,1.11,,,Holofoil,,107/159,Holo Rare
623534,Magearna,Magearna,https://tcgplayer-cdn.tcgplayer.com/product/623534_200w.jpg,3,24073,https://cpt.tcgcsv.com/Jq_6,2025-03-17T18:09:22.377,0,,0.61,0.61,0.61,0.55,,Reverse Holofoil,,107/159,Holo Rare
623535,Hop's Corviknight,Hops Corviknight,https://tcgplayer-cdn.tcgplayer.com/product/623535_200w.jpg,3,24073,https://cpt.tcgcsv.com/Kq_6,2025-03-17T18:09:22.697,0,,0.5,0.53,0.55,,,Reverse Holofoil,,108/159,Uncommon
623535,Hop's Corviknight,Hops Corviknight,https://tcgplayer-cdn.tcgplayer.com/product/623535_200w.jpg,3,24073,https://cpt.tcgcsv.com/Kq_6,2025-03-17T18:09:22.697,0,,0.2,0.2,0.5,,,Normal,,108/159,Uncommon
623536,Cufant,Cufant,https://tcgplayer-cdn.tcgplayer.com/product/623536_200w.jpg,3,24073,https://cpt.tcgcsv.com/Lq_6,2025-03-17T18:09:23.163,0,,0.2,0.2,0.25,,,Normal,,109/159,Common
623536,Cufant,Cufant,https://tcgplayer-cdn.tcgplayer.com/product/623536_200w.jpg,3,24073,https://cpt.tcgcsv.com/Lq_6,2025-03-17T18:09:23.163,0,,0.5,0.55,1.0,,,Reverse Holofoil,,109/159,Common
623537,Copperajah,Copperajah,https://tcgplayer-cdn.tcgplayer.com/product/623537_200w.jpg,3,24073,https://cpt.tcgcsv.com/Mq_6,2025-03-17T18:09:23.45,0,,0.5,0.55,0.75,,,Reverse Holofoil,,110/159,Uncommon
623537,Copperajah,Copperajah,https://tcgplayer-cdn.tcgplayer.com/product/623537_200w.jpg,3,24073,https://cpt.tcgcsv.com/Mq_6,2025-03-17T18:09:23.45,0,,0.13,0.13,0.25,,,Normal,,110/159,Uncommon
623538,Hop's Zacian ex - 111/159,Hops Zacian ex 111 159,https://tcgplayer-cdn.tcgplayer.com/product/623538_200w.jpg,3,24073,https://cpt.tcgcsv.com/Nq_6,2025-03-17T18:09:23.683,0,,8.68,9.9,14.99,9.7,,Holofoil,,111/159,Double Rare
623539,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/623539_200w.jpg,3,24073,https://cpt.tcgcsv.com/Pq_6,2025-03-17T18:09:23.9,0,,0.3,0.3,0.33,,,Reverse Holofoil,,112/159,Common
623539,Bagon,Bagon,https://tcgplayer-cdn.tcgplayer.com/product/623539_200w.jpg,3,24073,https://cpt.tcgcsv.com/Pq_6,2025-03-17T18:09:23.9,0,,0.12,0.19,0.25,0.15,,Normal,,112/159,Common
623540,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/623540_200w.jpg,3,24073,https://cpt.tcgcsv.com/Qq_6,2025-03-17T18:09:24.367,0,,0.5,0.53,0.55,0.5,,Reverse Holofoil,,113/159,Common
623540,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/623540_200w.jpg,3,24073,https://cpt.tcgcsv.com/Qq_6,2025-03-17T18:09:24.367,0,,0.13,0.19,0.25,0.13,,Normal,,113/159,Common
623541,Salamence ex - 114/159,Salamence ex 114 159,https://tcgplayer-cdn.tcgplayer.com/product/623541_200w.jpg,3,24073,https://cpt.tcgcsv.com/Rq_6,2025-03-17T18:09:24.663,0,,4.58,5.9,6.99,6.56,,Holofoil,,114/159,Double Rare
623542,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/623542_200w.jpg,3,24073,https://cpt.tcgcsv.com/Sq_6,2025-03-17T18:09:24.857,0,,0.5,0.5,0.55,,,Reverse Holofoil,,115/159,Common
623542,Druddigon,Druddigon,https://tcgplayer-cdn.tcgplayer.com/product/623542_200w.jpg,3,24073,https://cpt.tcgcsv.com/Sq_6,2025-03-17T18:09:24.857,0,,0.25,0.25,0.27,,,Normal,,115/159,Common
